#No.: ETA value [eV], spt, dt
No.9336: 0.100176, 59.999999999999844, 51.0
No.9337: 0.101057, 60.19999999999985, 51.0
No.9338: 0.102173, 60.39999999999985, 51.0
No.9339: 0.103593, 60.599999999999845, 51.0
No.9340: 0.105115, 60.79999999999984, 51.0
No.9341: 0.106922, 60.999999999999844, 51.0
No.9342: 0.108936, 61.19999999999985, 51.0
No.9343: 0.11144, 61.39999999999984, 51.0
No.9344: 0.114642, 61.59999999999984, 51.0
No.9345: 0.118334, 61.79999999999984, 51.0
No.9346: 0.122388, 61.999999999999844, 51.0
No.9347: 0.126548, 62.19999999999984, 51.0
No.9348: 0.130851, 62.399999999999835, 51.0
No.9349: 0.135282, 62.59999999999984, 51.0
No.9350: 0.139944, 62.79999999999984, 51.0
No.9351: 0.144786, 62.99999999999984, 51.0
No.9352: 0.149861, 63.19999999999983, 51.0
No.9353: 0.154949, 63.399999999999835, 51.0
No.9354: 0.160155, 63.59999999999984, 51.0
No.9355: 0.165625, 63.799999999999834, 51.0
No.9356: 0.171238, 63.99999999999983, 51.0
No.9357: 0.176941, 64.19999999999983, 51.0
No.9358: 0.182872, 64.39999999999984, 51.0
No.9359: 0.188894, 64.59999999999982, 51.0
No.9360: 0.195104, 64.79999999999983, 51.0

No.9361: 0.195104, 17.0, 52.0
No.9362: 0.195104, 17.2, 52.0
No.9363: 0.195104, 17.4, 52.0
No.9364: 0.195104, 17.599999999999998, 52.0
No.9365: 0.195104, 17.799999999999997, 52.0
No.9366: 0.195104, 17.999999999999996, 52.0
No.9367: 0.195104, 18.199999999999996, 52.0
No.9368: 0.167328, 18.399999999999995, 52.0
No.9369: 0.166654, 18.599999999999994, 52.0
No.9370: 0.165957, 18.799999999999994, 52.0
No.9371: 0.165221, 18.999999999999993, 52.0
No.9372: 0.164494, 19.199999999999992, 52.0
No.9373: 0.163808, 19.39999999999999, 52.0
No.9374: 0.163086, 19.59999999999999, 52.0
No.9375: 0.162307, 19.79999999999999, 52.0
No.9376: 0.161666, 19.99999999999999, 52.0
No.9377: 0.160878, 20.19999999999999, 52.0
No.9378: 0.160136, 20.399999999999988, 52.0
No.9379: 0.159348, 20.599999999999987, 52.0
No.9380: 0.158605, 20.799999999999986, 52.0
No.9381: 0.157864, 20.999999999999986, 52.0
No.9382: 0.157068, 21.199999999999985, 52.0
No.9383: 0.156322, 21.399999999999984, 52.0
No.9384: 0.15554, 21.599999999999984, 52.0
No.9385: 0.154817, 21.799999999999983, 52.0
No.9386: 0.154039, 21.999999999999982, 52.0
No.9387: 0.153291, 22.19999999999998, 52.0
No.9388: 0.15244, 22.39999999999998, 52.0
No.9389: 0.151695, 22.59999999999998, 52.0
No.9390: 0.150927, 22.79999999999998, 52.0
No.9391: 0.150144, 22.99999999999998, 52.0
No.9392: 0.149369, 23.199999999999978, 52.0
No.9393: 0.148527, 23.399999999999977, 52.0
No.9394: 0.147766, 23.599999999999977, 52.0
No.9395: 0.146996, 23.799999999999976, 52.0
No.9396: 0.146201, 23.999999999999975, 52.0
No.9397: 0.145379, 24.199999999999974, 52.0
No.9398: 0.144623, 24.399999999999974, 52.0
No.9399: 0.143806, 24.599999999999973, 52.0
No.9400: 0.143074, 24.799999999999972, 52.0
No.9401: 0.142328, 24.99999999999997, 52.0
No.9402: 0.141539, 25.19999999999997, 52.0
No.9403: 0.140783, 25.39999999999997, 52.0
No.9404: 0.140044, 25.59999999999997, 52.0
No.9405: 0.139253, 25.79999999999997, 52.0
No.9406: 0.13854, 25.999999999999968, 52.0
No.9407: 0.137812, 26.199999999999967, 52.0
No.9408: 0.137074, 26.399999999999967, 52.0
No.9409: 0.136342, 26.599999999999966, 52.0
No.9410: 0.135627, 26.799999999999965, 52.0
No.9411: 0.134897, 26.999999999999964, 52.0
No.9412: 0.1342, 27.199999999999964, 52.0
No.9413: 0.133476, 27.399999999999963, 52.0
No.9414: 0.132729, 27.599999999999962, 52.0
No.9415: 0.132057, 27.79999999999996, 52.0
No.9416: 0.131371, 27.99999999999996, 52.0
No.9417: 0.130667, 28.19999999999996, 52.0
No.9418: 0.130024, 28.39999999999996, 52.0
No.9419: 0.129334, 28.59999999999996, 52.0
No.9420: 0.128682, 28.799999999999958, 52.0
No.9421: 0.128006, 28.999999999999957, 52.0
No.9422: 0.127363, 29.199999999999957, 52.0
No.9423: 0.126716, 29.399999999999956, 52.0
No.9424: 0.126081, 29.599999999999955, 52.0
No.9425: 0.125466, 29.799999999999955, 52.0
No.9426: 0.124918, 29.999999999999954, 52.0
No.9427: 0.12439, 30.199999999999953, 52.0
No.9428: 0.12384, 30.399999999999952, 52.0
No.9429: 0.123289, 30.59999999999995, 52.0
No.9430: 0.122808, 30.79999999999995, 52.0
No.9431: 0.122252, 30.99999999999995, 52.0
No.9432: 0.121756, 31.19999999999995, 52.0
No.9433: 0.121432, 31.39999999999995, 52.0
No.9434: 0.121398, 31.599999999999948, 52.0
No.9435: 0.121469, 31.799999999999947, 52.0
No.9436: 0.121735, 31.999999999999947, 52.0
No.9437: 0.122076, 32.199999999999946, 52.0
No.9438: 0.122545, 32.39999999999995, 52.0
No.9439: 0.123161, 32.599999999999945, 52.0
No.9440: 0.123666, 32.79999999999994, 52.0
No.9441: 0.124227, 32.99999999999994, 52.0
No.9442: 0.124813, 33.199999999999946, 52.0
No.9443: 0.125303, 33.39999999999994, 52.0
No.9444: 0.12587, 33.59999999999994, 52.0
No.9445: 0.126382, 33.79999999999994, 52.0
No.9446: 0.126858, 33.99999999999994, 52.0
No.9447: 0.127361, 34.19999999999994, 52.0
No.9448: 0.127863, 34.399999999999935, 52.0
No.9449: 0.128333, 34.59999999999994, 52.0
No.9450: 0.128799, 34.79999999999994, 52.0
No.9451: 0.129277, 34.999999999999936, 52.0
No.9452: 0.129704, 35.19999999999993, 52.0
No.9453: 0.130175, 35.399999999999935, 52.0
No.9454: 0.130635, 35.59999999999994, 52.0
No.9455: 0.131094, 35.79999999999993, 52.0
No.9456: 0.131485, 35.99999999999993, 52.0
No.9457: 0.131909, 36.19999999999993, 52.0
No.9458: 0.132332, 36.399999999999935, 52.0
No.9459: 0.132705, 36.59999999999993, 52.0
No.9460: 0.133126, 36.799999999999926, 52.0
No.9461: 0.133483, 36.99999999999993, 52.0
No.9462: 0.133872, 37.19999999999993, 52.0
No.9463: 0.13425, 37.39999999999993, 52.0
No.9464: 0.134585, 37.59999999999992, 52.0
No.9465: 0.134952, 37.799999999999926, 52.0
No.9466: 0.135265, 37.99999999999993, 52.0
No.9467: 0.135608, 38.199999999999925, 52.0
No.9468: 0.135939, 38.39999999999992, 52.0
No.9469: 0.136233, 38.59999999999992, 52.0
No.9470: 0.13654, 38.799999999999926, 52.0
No.9471: 0.136849, 38.99999999999992, 52.0
No.9472: 0.137197, 39.19999999999992, 52.0
No.9473: 0.137476, 39.39999999999992, 52.0
No.9474: 0.1378, 39.59999999999992, 52.0
No.9475: 0.138072, 39.79999999999992, 52.0
No.9476: 0.138362, 39.999999999999915, 52.0
No.9477: 0.138656, 40.19999999999992, 52.0
No.9478: 0.138916, 40.39999999999992, 52.0
No.9479: 0.139185, 40.599999999999916, 52.0
No.9480: 0.139442, 40.79999999999991, 52.0
No.9481: 0.139659, 40.999999999999915, 52.0
No.9482: 0.139873, 41.19999999999992, 52.0
No.9483: 0.140096, 41.39999999999991, 52.0
No.9484: 0.140302, 41.59999999999991, 52.0
No.9485: 0.140536, 41.79999999999991, 52.0
No.9486: 0.140738, 41.999999999999915, 52.0
No.9487: 0.140969, 42.19999999999991, 52.0
No.9488: 0.141145, 42.399999999999906, 52.0
No.9489: 0.141316, 42.59999999999991, 52.0
No.9490: 0.141488, 42.79999999999991, 52.0
No.9491: 0.141661, 42.99999999999991, 52.0
No.9492: 0.141855, 43.1999999999999, 52.0
No.9493: 0.142011, 43.399999999999906, 52.0
No.9494: 0.142143, 43.59999999999991, 52.0
No.9495: 0.142264, 43.799999999999905, 52.0
No.9496: 0.142422, 43.9999999999999, 52.0
No.9497: 0.142542, 44.1999999999999, 52.0
No.9498: 0.142678, 44.399999999999906, 52.0
No.9499: 0.142775, 44.5999999999999, 52.0
No.9500: 0.142882, 44.7999999999999, 52.0
No.9501: 0.142997, 44.9999999999999, 52.0
No.9502: 0.1431, 45.1999999999999, 52.0
No.9503: 0.143187, 45.3999999999999, 52.0
No.9504: 0.143285, 45.599999999999895, 52.0
No.9505: 0.143368, 45.7999999999999, 52.0
No.9506: 0.14341, 45.9999999999999, 52.0
No.9507: 0.143507, 46.199999999999896, 52.0
No.9508: 0.143581, 46.39999999999989, 52.0
No.9509: 0.143616, 46.599999999999895, 52.0
No.9510: 0.143659, 46.7999999999999, 52.0
No.9511: 0.143661, 46.99999999999989, 52.0
No.9512: 0.143695, 47.19999999999989, 52.0
No.9513: 0.143734, 47.39999999999989, 52.0
No.9514: 0.14369, 47.599999999999895, 52.0
No.9515: 0.143708, 47.79999999999989, 52.0
No.9516: 0.143689, 47.999999999999886, 52.0
No.9517: 0.143654, 48.19999999999989, 52.0
No.9518: 0.14363, 48.39999999999989, 52.0
No.9519: 0.143563, 48.59999999999989, 52.0
No.9520: 0.143508, 48.79999999999988, 52.0
No.9521: 0.143422, 48.999999999999886, 52.0
No.9522: 0.143302, 49.19999999999989, 52.0
No.9523: 0.143197, 49.399999999999885, 52.0
No.9524: 0.143102, 49.59999999999988, 52.0
No.9525: 0.142959, 49.79999999999988, 52.0
No.9526: 0.142811, 49.999999999999886, 52.0
No.9527: 0.142593, 50.19999999999988, 52.0
No.9528: 0.142418, 50.39999999999988, 52.0
No.9529: 0.142148, 50.59999999999988, 52.0
No.9530: 0.14192, 50.79999999999988, 52.0
No.9531: 0.14168, 50.99999999999988, 52.0
No.9532: 0.141391, 51.199999999999875, 52.0
No.9533: 0.141075, 51.39999999999988, 52.0
No.9534: 0.14069, 51.59999999999988, 52.0
No.9535: 0.140361, 51.799999999999876, 52.0
No.9536: 0.139968, 51.99999999999987, 52.0
No.9537: 0.139512, 52.199999999999875, 52.0
No.9538: 0.139077, 52.39999999999988, 52.0
No.9539: 0.138578, 52.59999999999987, 52.0
No.9540: 0.138028, 52.79999999999987, 52.0
No.9541: 0.137485, 52.99999999999987, 52.0
No.9542: 0.136864, 53.199999999999875, 52.0
No.9543: 0.136229, 53.39999999999987, 52.0
No.9544: 0.135534, 53.599999999999866, 52.0
No.9545: 0.134823, 53.79999999999987, 52.0
No.9546: 0.134025, 53.99999999999987, 52.0
No.9547: 0.133235, 54.19999999999987, 52.0
No.9548: 0.132344, 54.399999999999864, 52.0
No.9549: 0.131416, 54.599999999999866, 52.0
No.9550: 0.130472, 54.79999999999987, 52.0
No.9551: 0.129548, 54.999999999999865, 52.0
No.9552: 0.128515, 55.19999999999986, 52.0
No.9553: 0.127488, 55.399999999999864, 52.0
No.9554: 0.12638, 55.599999999999866, 52.0
No.9555: 0.125211, 55.79999999999986, 52.0
No.9556: 0.124005, 55.99999999999986, 52.0
No.9557: 0.122754, 56.19999999999986, 52.0
No.9558: 0.121455, 56.399999999999864, 52.0
No.9559: 0.120143, 56.59999999999986, 52.0
No.9560: 0.118725, 56.799999999999855, 52.0
No.9561: 0.117371, 56.99999999999986, 52.0
No.9562: 0.115976, 57.19999999999986, 52.0
No.9563: 0.114473, 57.39999999999986, 52.0
No.9564: 0.113008, 57.59999999999985, 52.0
No.9565: 0.111422, 57.799999999999855, 52.0
No.9566: 0.109776, 57.99999999999986, 52.0
No.9567: 0.108089, 58.199999999999854, 52.0
No.9568: 0.106508, 58.39999999999985, 52.0
No.9569: 0.104954, 58.59999999999985, 52.0
No.9570: 0.103432, 58.799999999999855, 52.0
No.9571: 0.102036, 58.99999999999985, 52.0
No.9572: 0.101014, 59.19999999999985, 52.0
No.9573: 0.100524, 59.39999999999985, 52.0
No.9574: 0.100447, 59.59999999999985, 52.0
No.9575: 0.100924, 59.79999999999985, 52.0
No.9576: 0.101832, 59.999999999999844, 52.0
No.9577: 0.102941, 60.19999999999985, 52.0
No.9578: 0.104315, 60.39999999999985, 52.0
No.9579: 0.105818, 60.599999999999845, 52.0
No.9580: 0.107551, 60.79999999999984, 52.0
No.9581: 0.109577, 60.999999999999844, 52.0
No.9582: 0.112307, 61.19999999999985, 52.0
No.9583: 0.115723, 61.39999999999984, 52.0
No.9584: 0.119499, 61.59999999999984, 52.0
No.9585: 0.123326, 61.79999999999984, 52.0
No.9586: 0.127342, 61.999999999999844, 52.0
No.9587: 0.131565, 62.19999999999984, 52.0
No.9588: 0.135873, 62.399999999999835, 52.0
No.9589: 0.140407, 62.59999999999984, 52.0
No.9590: 0.145135, 62.79999999999984, 52.0
No.9591: 0.149973, 62.99999999999984, 52.0
No.9592: 0.155053, 63.19999999999983, 52.0
No.9593: 0.160141, 63.399999999999835, 52.0
No.9594: 0.165428, 63.59999999999984, 52.0
No.9595: 0.170899, 63.799999999999834, 52.0
No.9596: 0.176446, 63.99999999999983, 52.0
No.9597: 0.18219, 64.19999999999983, 52.0
No.9598: 0.188158, 64.39999999999984, 52.0
No.9599: 0.19418, 64.59999999999982, 52.0
No.9600: 0.200378, 64.79999999999983, 52.0

No.9601: 0.200378, 17.0, 53.0
No.9602: 0.200378, 17.2, 53.0
No.9603: 0.200378, 17.4, 53.0
No.9604: 0.200378, 17.599999999999998, 53.0
No.9605: 0.200378, 17.799999999999997, 53.0
No.9606: 0.200378, 17.999999999999996, 53.0
No.9607: 0.200378, 18.199999999999996, 53.0
No.9608: 0.200378, 18.399999999999995, 53.0
No.9609: 0.200378, 18.599999999999994, 53.0
No.9610: 0.165567, 18.799999999999994, 53.0
No.9611: 0.16479, 18.999999999999993, 53.0
No.9612: 0.164106, 19.199999999999992, 53.0
No.9613: 0.16338, 19.39999999999999, 53.0
No.9614: 0.162653, 19.59999999999999, 53.0
No.9615: 0.161946, 19.79999999999999, 53.0
No.9616: 0.16121, 19.99999999999999, 53.0
No.9617: 0.160508, 20.19999999999999, 53.0
No.9618: 0.159727, 20.399999999999988, 53.0
No.9619: 0.158979, 20.599999999999987, 53.0
No.9620: 0.158219, 20.799999999999986, 53.0
No.9621: 0.157512, 20.999999999999986, 53.0
No.9622: 0.156738, 21.199999999999985, 53.0
No.9623: 0.155974, 21.399999999999984, 53.0
No.9624: 0.155186, 21.599999999999984, 53.0
No.9625: 0.154455, 21.799999999999983, 53.0
No.9626: 0.153642, 21.999999999999982, 53.0
No.9627: 0.152876, 22.19999999999998, 53.0
No.9628: 0.152113, 22.39999999999998, 53.0
No.9629: 0.151316, 22.59999999999998, 53.0
No.9630: 0.150546, 22.79999999999998, 53.0
No.9631: 0.149755, 22.99999999999998, 53.0
No.9632: 0.148965, 23.199999999999978, 53.0
No.9633: 0.148138, 23.399999999999977, 53.0
No.9634: 0.147422, 23.599999999999977, 53.0
No.9635: 0.146568, 23.799999999999976, 53.0
No.9636: 0.145739, 23.999999999999975, 53.0
No.9637: 0.144969, 24.199999999999974, 53.0
No.9638: 0.144197, 24.399999999999974, 53.0
No.9639: 0.143381, 24.599999999999973, 53.0
No.9640: 0.14257, 24.799999999999972, 53.0
No.9641: 0.141792, 24.99999999999997, 53.0
No.9642: 0.140989, 25.19999999999997, 53.0
No.9643: 0.140241, 25.39999999999997, 53.0
No.9644: 0.139404, 25.59999999999997, 53.0
No.9645: 0.13862, 25.79999999999997, 53.0
No.9646: 0.137888, 25.999999999999968, 53.0
No.9647: 0.137143, 26.199999999999967, 53.0
No.9648: 0.136375, 26.399999999999967, 53.0
No.9649: 0.135593, 26.599999999999966, 53.0
No.9650: 0.134884, 26.799999999999965, 53.0
No.9651: 0.134122, 26.999999999999964, 53.0
No.9652: 0.133361, 27.199999999999964, 53.0
No.9653: 0.132629, 27.399999999999963, 53.0
No.9654: 0.131934, 27.599999999999962, 53.0
No.9655: 0.131194, 27.79999999999996, 53.0
No.9656: 0.13053, 27.99999999999996, 53.0
No.9657: 0.12984, 28.19999999999996, 53.0
No.9658: 0.129187, 28.39999999999996, 53.0
No.9659: 0.128502, 28.59999999999996, 53.0
No.9660: 0.127815, 28.799999999999958, 53.0
No.9661: 0.127168, 28.999999999999957, 53.0
No.9662: 0.126522, 29.199999999999957, 53.0
No.9663: 0.125837, 29.399999999999956, 53.0
No.9664: 0.125209, 29.599999999999955, 53.0
No.9665: 0.124568, 29.799999999999955, 53.0
No.9666: 0.123937, 29.999999999999954, 53.0
No.9667: 0.123327, 30.199999999999953, 53.0
No.9668: 0.122744, 30.399999999999952, 53.0
No.9669: 0.122162, 30.59999999999995, 53.0
No.9670: 0.121621, 30.79999999999995, 53.0
No.9671: 0.121129, 30.99999999999995, 53.0
No.9672: 0.120627, 31.19999999999995, 53.0
No.9673: 0.120146, 31.39999999999995, 53.0
No.9674: 0.1196, 31.599999999999948, 53.0
No.9675: 0.119343, 31.799999999999947, 53.0
No.9676: 0.119223, 31.999999999999947, 53.0
No.9677: 0.1193, 32.199999999999946, 53.0
No.9678: 0.119384, 32.39999999999995, 53.0
No.9679: 0.119699, 32.599999999999945, 53.0
No.9680: 0.120048, 32.79999999999994, 53.0
No.9681: 0.120554, 32.99999999999994, 53.0
No.9682: 0.121082, 33.199999999999946, 53.0
No.9683: 0.121634, 33.39999999999994, 53.0
No.9684: 0.122147, 33.59999999999994, 53.0
No.9685: 0.122652, 33.79999999999994, 53.0
No.9686: 0.123189, 33.99999999999994, 53.0
No.9687: 0.123673, 34.19999999999994, 53.0
No.9688: 0.124123, 34.399999999999935, 53.0
No.9689: 0.124631, 34.59999999999994, 53.0
No.9690: 0.125117, 34.79999999999994, 53.0
No.9691: 0.125593, 34.999999999999936, 53.0
No.9692: 0.126049, 35.19999999999993, 53.0
No.9693: 0.126494, 35.399999999999935, 53.0
No.9694: 0.126921, 35.59999999999994, 53.0
No.9695: 0.127339, 35.79999999999993, 53.0
No.9696: 0.127773, 35.99999999999993, 53.0
No.9697: 0.128194, 36.19999999999993, 53.0
No.9698: 0.128581, 36.399999999999935, 53.0
No.9699: 0.128972, 36.59999999999993, 53.0
No.9700: 0.129363, 36.799999999999926, 53.0
No.9701: 0.129703, 36.99999999999993, 53.0
No.9702: 0.130116, 37.19999999999993, 53.0
No.9703: 0.130492, 37.39999999999993, 53.0
No.9704: 0.130827, 37.59999999999992, 53.0
No.9705: 0.131183, 37.799999999999926, 53.0
No.9706: 0.131539, 37.99999999999993, 53.0
No.9707: 0.131866, 38.199999999999925, 53.0
No.9708: 0.13217, 38.39999999999992, 53.0
No.9709: 0.132472, 38.59999999999992, 53.0
No.9710: 0.132788, 38.799999999999926, 53.0
No.9711: 0.133085, 38.99999999999992, 53.0
No.9712: 0.133328, 39.19999999999992, 53.0
No.9713: 0.133617, 39.39999999999992, 53.0
No.9714: 0.133925, 39.59999999999992, 53.0
No.9715: 0.134173, 39.79999999999992, 53.0
No.9716: 0.134455, 39.999999999999915, 53.0
No.9717: 0.134688, 40.19999999999992, 53.0
No.9718: 0.134971, 40.39999999999992, 53.0
No.9719: 0.135168, 40.599999999999916, 53.0
No.9720: 0.13545, 40.79999999999991, 53.0
No.9721: 0.135663, 40.999999999999915, 53.0
No.9722: 0.135907, 41.19999999999992, 53.0
No.9723: 0.136147, 41.39999999999991, 53.0
No.9724: 0.136333, 41.59999999999991, 53.0
No.9725: 0.136576, 41.79999999999991, 53.0
No.9726: 0.13678, 41.999999999999915, 53.0
No.9727: 0.136931, 42.19999999999991, 53.0
No.9728: 0.137165, 42.399999999999906, 53.0
No.9729: 0.137337, 42.59999999999991, 53.0
No.9730: 0.137502, 42.79999999999991, 53.0
No.9731: 0.137687, 42.99999999999991, 53.0
No.9732: 0.137871, 43.1999999999999, 53.0
No.9733: 0.138019, 43.399999999999906, 53.0
No.9734: 0.138176, 43.59999999999991, 53.0
No.9735: 0.138313, 43.799999999999905, 53.0
No.9736: 0.138469, 43.9999999999999, 53.0
No.9737: 0.13861, 44.1999999999999, 53.0
No.9738: 0.138761, 44.399999999999906, 53.0
No.9739: 0.138841, 44.5999999999999, 53.0
No.9740: 0.138966, 44.7999999999999, 53.0
No.9741: 0.139038, 44.9999999999999, 53.0
No.9742: 0.139154, 45.1999999999999, 53.0
No.9743: 0.139247, 45.3999999999999, 53.0
No.9744: 0.139301, 45.599999999999895, 53.0
No.9745: 0.139411, 45.7999999999999, 53.0
No.9746: 0.139511, 45.9999999999999, 53.0
No.9747: 0.139563, 46.199999999999896, 53.0
No.9748: 0.139637, 46.39999999999989, 53.0
No.9749: 0.139662, 46.599999999999895, 53.0
No.9750: 0.139686, 46.7999999999999, 53.0
No.9751: 0.139713, 46.99999999999989, 53.0
No.9752: 0.139744, 47.19999999999989, 53.0
No.9753: 0.139778, 47.39999999999989, 53.0
No.9754: 0.139778, 47.599999999999895, 53.0
No.9755: 0.139775, 47.79999999999989, 53.0
No.9756: 0.139721, 47.999999999999886, 53.0
No.9757: 0.139694, 48.19999999999989, 53.0
No.9758: 0.13966, 48.39999999999989, 53.0
No.9759: 0.139628, 48.59999999999989, 53.0
No.9760: 0.139578, 48.79999999999988, 53.0
No.9761: 0.139489, 48.999999999999886, 53.0
No.9762: 0.139403, 49.19999999999989, 53.0
No.9763: 0.139248, 49.399999999999885, 53.0
No.9764: 0.139184, 49.59999999999988, 53.0
No.9765: 0.13906, 49.79999999999988, 53.0
No.9766: 0.138851, 49.999999999999886, 53.0
No.9767: 0.138674, 50.19999999999988, 53.0
No.9768: 0.13848, 50.39999999999988, 53.0
No.9769: 0.138244, 50.59999999999988, 53.0
No.9770: 0.137997, 50.79999999999988, 53.0
No.9771: 0.137738, 50.99999999999988, 53.0
No.9772: 0.137472, 51.199999999999875, 53.0
No.9773: 0.137128, 51.39999999999988, 53.0
No.9774: 0.136827, 51.59999999999988, 53.0
No.9775: 0.136445, 51.799999999999876, 53.0
No.9776: 0.136074, 51.99999999999987, 53.0
No.9777: 0.135675, 52.199999999999875, 53.0
No.9778: 0.135169, 52.39999999999988, 53.0
No.9779: 0.134637, 52.59999999999987, 53.0
No.9780: 0.134174, 52.79999999999987, 53.0
No.9781: 0.133618, 52.99999999999987, 53.0
No.9782: 0.133046, 53.199999999999875, 53.0
No.9783: 0.132398, 53.39999999999987, 53.0
No.9784: 0.131742, 53.599999999999866, 53.0
No.9785: 0.131074, 53.79999999999987, 53.0
No.9786: 0.130356, 53.99999999999987, 53.0
No.9787: 0.129588, 54.19999999999987, 53.0
No.9788: 0.128808, 54.399999999999864, 53.0
No.9789: 0.127929, 54.599999999999866, 53.0
No.9790: 0.127068, 54.79999999999987, 53.0
No.9791: 0.126083, 54.999999999999865, 53.0
No.9792: 0.125171, 55.19999999999986, 53.0
No.9793: 0.12412, 55.399999999999864, 53.0
No.9794: 0.12302, 55.599999999999866, 53.0
No.9795: 0.121908, 55.79999999999986, 53.0
No.9796: 0.120769, 55.99999999999986, 53.0
No.9797: 0.11957, 56.19999999999986, 53.0
No.9798: 0.118383, 56.399999999999864, 53.0
No.9799: 0.11713, 56.59999999999986, 53.0
No.9800: 0.115864, 56.799999999999855, 53.0
No.9801: 0.114544, 56.99999999999986, 53.0
No.9802: 0.113122, 57.19999999999986, 53.0
No.9803: 0.111681, 57.39999999999986, 53.0
No.9804: 0.110246, 57.59999999999985, 53.0
No.9805: 0.108705, 57.799999999999855, 53.0
No.9806: 0.107281, 57.99999999999986, 53.0
No.9807: 0.105809, 58.199999999999854, 53.0
No.9808: 0.104406, 58.39999999999985, 53.0
No.9809: 0.103035, 58.59999999999985, 53.0
No.9810: 0.101895, 58.799999999999855, 53.0
No.9811: 0.101228, 58.99999999999985, 53.0
No.9812: 0.100952, 59.19999999999985, 53.0
No.9813: 0.10099, 59.39999999999985, 53.0
No.9814: 0.101553, 59.59999999999985, 53.0
No.9815: 0.102465, 59.79999999999985, 53.0
No.9816: 0.103522, 59.999999999999844, 53.0
No.9817: 0.104802, 60.19999999999985, 53.0
No.9818: 0.106272, 60.39999999999985, 53.0
No.9819: 0.108, 60.599999999999845, 53.0
No.9820: 0.110277, 60.79999999999984, 53.0
