#No.: ETA value [eV], r0, sigma
No.509: 0.296639, 3.8000000000000016, 3.4000000000000012
No.510: 0.284258, 3.9000000000000017, 3.4000000000000012
No.511: 0.272833, 4.000000000000002, 3.4000000000000012
No.512: 0.262391, 4.100000000000001, 3.4000000000000012
No.513: 0.252499, 4.200000000000002, 3.4000000000000012
No.514: 0.243472, 4.3000000000000025, 3.4000000000000012
No.515: 0.235156, 4.400000000000002, 3.4000000000000012
No.516: 0.233669, 4.500000000000002, 3.4000000000000012
No.517: 0.238074, 4.600000000000002, 3.4000000000000012
No.518: 0.243786, 4.700000000000003, 3.4000000000000012
No.519: 0.249938, 4.8000000000000025, 3.4000000000000012
No.520: 0.256823, 4.900000000000002, 3.4000000000000012
No.521: 0.264251, 5.000000000000003, 3.4000000000000012
No.522: 0.248423, 5.100000000000003, 3.4000000000000012
No.523: 0.234747, 5.200000000000003, 3.4000000000000012
No.524: 0.223666, 5.3000000000000025, 3.4000000000000012
No.525: 0.214805, 5.400000000000003, 3.4000000000000012
No.526: 0.207551, 5.5000000000000036, 3.4000000000000012
No.527: 0.201732, 5.600000000000003, 3.4000000000000012
No.528: 0.196835, 5.700000000000003, 3.4000000000000012
No.529: 0.193155, 5.800000000000003, 3.4000000000000012
No.530: 0.190537, 5.900000000000004, 3.4000000000000012
No.531: 0.188745, 6.0000000000000036, 3.4000000000000012
No.532: 0.18765, 6.100000000000003, 3.4000000000000012
No.533: 0.187286, 6.200000000000004, 3.4000000000000012
No.534: 0.187299, 6.300000000000004, 3.4000000000000012
No.535: 0.187782, 6.400000000000004, 3.4000000000000012
No.536: 0.188784, 6.5000000000000036, 3.4000000000000012
No.537: 0.19017, 6.600000000000004, 3.4000000000000012
No.538: 0.191772, 6.700000000000005, 3.4000000000000012
No.539: 0.193625, 6.800000000000004, 3.4000000000000012
No.540: 0.195857, 6.900000000000004, 3.4000000000000012
No.541: 0.19936, 7.000000000000004, 3.4000000000000012
No.542: 0.203309, 7.100000000000005, 3.4000000000000012
No.543: 0.207564, 7.200000000000005, 3.4000000000000012
No.544: 0.212118, 7.300000000000004, 3.4000000000000012
No.545: 0.216778, 7.400000000000005, 3.4000000000000012
No.546: 0.221769, 7.500000000000005, 3.4000000000000012
No.547: 0.226886, 7.600000000000005, 3.4000000000000012
No.548: 0.232136, 7.700000000000005, 3.4000000000000012
No.549: 0.237653, 7.800000000000005, 3.4000000000000012
No.550: 0.243429, 7.900000000000006, 3.4000000000000012
No.551: 0.249473, 8.000000000000005, 3.4000000000000012
No.552: 0.255716, 8.100000000000005, 3.4000000000000012
No.553: 0.262154, 8.200000000000006, 3.4000000000000012
No.554: 0.268887, 8.300000000000006, 3.4000000000000012
No.555: 0.275864, 8.400000000000006, 3.4000000000000012
No.556: 0.283145, 8.500000000000005, 3.4000000000000012
No.557: 0.290037, 8.600000000000005, 3.4000000000000012
No.558: 0.296194, 8.700000000000006, 3.4000000000000012
No.559: 0.302078, 8.800000000000006, 3.4000000000000012
No.560: 0.307785, 8.900000000000006, 3.4000000000000012

No.561: 1.703132, 2.0, 3.6000000000000014
No.562: 1.647966, 2.1, 3.6000000000000014
No.563: 1.585961, 2.2, 3.6000000000000014
No.564: 1.510458, 2.3000000000000003, 3.6000000000000014
No.565: 1.371036, 2.4000000000000004, 3.6000000000000014
No.566: 1.083787, 2.5000000000000004, 3.6000000000000014
No.567: 0.918709, 2.6000000000000005, 3.6000000000000014
No.568: 0.732492, 2.7000000000000006, 3.6000000000000014
No.569: 0.60438, 2.8000000000000007, 3.6000000000000014
No.570: 0.538299, 2.900000000000001, 3.6000000000000014
No.571: 0.478079, 3.000000000000001, 3.6000000000000014
No.572: 0.43489, 3.100000000000001, 3.6000000000000014
No.573: 0.406675, 3.200000000000001, 3.6000000000000014
No.574: 0.384363, 3.300000000000001, 3.6000000000000014
No.575: 0.363911, 3.4000000000000012, 3.6000000000000014
No.576: 0.345266, 3.5000000000000013, 3.6000000000000014
No.577: 0.328714, 3.6000000000000014, 3.6000000000000014
No.578: 0.314089, 3.7000000000000015, 3.6000000000000014
No.579: 0.300461, 3.8000000000000016, 3.6000000000000014
No.580: 0.287607, 3.9000000000000017, 3.6000000000000014
No.581: 0.275711, 4.000000000000002, 3.6000000000000014
No.582: 0.264785, 4.100000000000001, 3.6000000000000014
No.583: 0.254418, 4.200000000000002, 3.6000000000000014
No.584: 0.244979, 4.3000000000000025, 3.6000000000000014
No.585: 0.236252, 4.400000000000002, 3.6000000000000014
No.586: 0.233236, 4.500000000000002, 3.6000000000000014
No.587: 0.238481, 4.600000000000002, 3.6000000000000014
No.588: 0.244908, 4.700000000000003, 3.6000000000000014
No.589: 0.251861, 4.8000000000000025, 3.6000000000000014
No.590: 0.259729, 4.900000000000002, 3.6000000000000014
No.591: 0.261727, 5.000000000000003, 3.6000000000000014
No.592: 0.245127, 5.100000000000003, 3.6000000000000014
No.593: 0.231077, 5.200000000000003, 3.6000000000000014
No.594: 0.231077, 5.3000000000000025, 3.6000000000000014
No.595: 0.210995, 5.400000000000003, 3.6000000000000014
No.596: 0.20381, 5.5000000000000036, 3.6000000000000014
No.597: 0.198062, 5.600000000000003, 3.6000000000000014
No.598: 0.193418, 5.700000000000003, 3.6000000000000014
No.599: 0.189929, 5.800000000000003, 3.6000000000000014
No.600: 0.187592, 5.900000000000004, 3.6000000000000014
No.601: 0.186044, 6.0000000000000036, 3.6000000000000014
No.602: 0.185318, 6.100000000000003, 3.6000000000000014
No.603: 0.185162, 6.200000000000004, 3.6000000000000014
No.604: 0.185519, 6.300000000000004, 3.6000000000000014
No.605: 0.186524, 6.400000000000004, 3.6000000000000014
No.606: 0.187879, 6.5000000000000036, 3.6000000000000014
No.607: 0.189569, 6.600000000000004, 3.6000000000000014
No.608: 0.191495, 6.700000000000005, 3.6000000000000014
No.609: 0.193719, 6.800000000000004, 3.6000000000000014
No.610: 0.197346, 6.900000000000004, 3.6000000000000014
No.611: 0.201321, 7.000000000000004, 3.6000000000000014
No.612: 0.205765, 7.100000000000005, 3.6000000000000014
No.613: 0.210507, 7.200000000000005, 3.6000000000000014
No.614: 0.215406, 7.300000000000004, 3.6000000000000014
No.615: 0.220631, 7.400000000000005, 3.6000000000000014
No.616: 0.225956, 7.500000000000005, 3.6000000000000014
No.617: 0.231472, 7.600000000000005, 3.6000000000000014
No.618: 0.237299, 7.700000000000005, 3.6000000000000014
No.619: 0.243388, 7.800000000000005, 3.6000000000000014
No.620: 0.249707, 7.900000000000006, 3.6000000000000014
No.621: 0.256273, 8.000000000000005, 3.6000000000000014
No.622: 0.263117, 8.100000000000005, 3.6000000000000014
No.623: 0.270287, 8.200000000000006, 3.6000000000000014
No.624: 0.2777, 8.300000000000006, 3.6000000000000014
No.625: 0.28544, 8.400000000000006, 3.6000000000000014
No.626: 0.292304, 8.500000000000005, 3.6000000000000014
No.627: 0.298698, 8.600000000000005, 3.6000000000000014
No.628: 0.304527, 8.700000000000006, 3.6000000000000014
No.629: 0.310267, 8.800000000000006, 3.6000000000000014
No.630: 0.314389, 8.900000000000006, 3.6000000000000014

No.631: 1.727972, 2.0, 3.8000000000000016
No.632: 1.670141, 2.1, 3.8000000000000016
No.633: 1.610163, 2.2, 3.8000000000000016
No.634: 1.537653, 2.3000000000000003, 3.8000000000000016
No.635: 1.450823, 2.4000000000000004, 3.8000000000000016
No.636: 1.170153, 2.5000000000000004, 3.8000000000000016
No.637: 0.970825, 2.6000000000000005, 3.8000000000000016
No.638: 0.780587, 2.7000000000000006, 3.8000000000000016
No.639: 0.629622, 2.8000000000000007, 3.8000000000000016
No.640: 0.551539, 2.900000000000001, 3.8000000000000016
No.641: 0.489959, 3.000000000000001, 3.8000000000000016
No.642: 0.442104, 3.100000000000001, 3.8000000000000016
No.643: 0.412674, 3.200000000000001, 3.8000000000000016
No.644: 0.389972, 3.300000000000001, 3.8000000000000016
No.645: 0.369223, 3.4000000000000012, 3.8000000000000016
No.646: 0.350246, 3.5000000000000013, 3.8000000000000016
No.647: 0.333112, 3.6000000000000014, 3.8000000000000016
No.648: 0.318049, 3.7000000000000015, 3.8000000000000016
No.649: 0.304085, 3.8000000000000016, 3.8000000000000016
No.650: 0.290831, 3.9000000000000017, 3.8000000000000016
No.651: 0.278376, 4.000000000000002, 3.8000000000000016
No.652: 0.267088, 4.100000000000001, 3.8000000000000016
No.653: 0.256246, 4.200000000000002, 3.8000000000000016
No.654: 0.246375, 4.3000000000000025, 3.8000000000000016
No.655: 0.237285, 4.400000000000002, 3.8000000000000016
No.656: 0.233018, 4.500000000000002, 3.8000000000000016
No.657: 0.238878, 4.600000000000002, 3.8000000000000016
No.658: 0.246075, 4.700000000000003, 3.8000000000000016
No.659: 0.253971, 4.8000000000000025, 3.8000000000000016
No.660: 0.262919, 4.900000000000002, 3.8000000000000016
No.661: 0.258819, 5.000000000000003, 3.8000000000000016
No.662: 0.241615, 5.100000000000003, 3.8000000000000016
No.663: 0.227214, 5.200000000000003, 3.8000000000000016
No.664: 0.216023, 5.3000000000000025, 3.8000000000000016
No.665: 0.207135, 5.400000000000003, 3.8000000000000016
No.666: 0.200145, 5.5000000000000036, 3.8000000000000016
No.667: 0.194508, 5.600000000000003, 3.8000000000000016
No.668: 0.190072, 5.700000000000003, 3.8000000000000016
No.669: 0.18691, 5.800000000000003, 3.8000000000000016
No.670: 0.184796, 5.900000000000004, 3.8000000000000016
No.671: 0.183626, 6.0000000000000036, 3.8000000000000016
No.672: 0.183224, 6.100000000000003, 3.8000000000000016
No.673: 0.183328, 6.200000000000004, 3.8000000000000016
No.674: 0.184211, 6.300000000000004, 3.8000000000000016
No.675: 0.185624, 6.400000000000004, 3.8000000000000016
No.676: 0.187322, 6.5000000000000036, 3.8000000000000016
No.677: 0.189305, 6.600000000000004, 3.8000000000000016
No.678: 0.191476, 6.700000000000005, 3.8000000000000016
No.679: 0.195143, 6.800000000000004, 3.8000000000000016
No.680: 0.199194, 6.900000000000004, 3.8000000000000016
No.681: 0.203674, 7.000000000000004, 3.8000000000000016
No.682: 0.208527, 7.100000000000005, 3.8000000000000016
No.683: 0.213643, 7.200000000000005, 3.8000000000000016
No.684: 0.219054, 7.300000000000004, 3.8000000000000016
No.685: 0.224627, 7.400000000000005, 3.8000000000000016
No.686: 0.230456, 7.500000000000005, 3.8000000000000016
No.687: 0.236486, 7.600000000000005, 3.8000000000000016
No.688: 0.242812, 7.700000000000005, 3.8000000000000016
No.689: 0.249402, 7.800000000000005, 3.8000000000000016
No.690: 0.256246, 7.900000000000006, 3.8000000000000016
No.691: 0.263427, 8.000000000000005, 3.8000000000000016
No.692: 0.271022, 8.100000000000005, 3.8000000000000016
No.693: 0.278861, 8.200000000000006, 3.8000000000000016
No.694: 0.286746, 8.300000000000006, 3.8000000000000016
No.695: 0.293763, 8.400000000000006, 3.8000000000000016
No.696: 0.30028, 8.500000000000005, 3.8000000000000016
No.697: 0.306452, 8.600000000000005, 3.8000000000000016
No.698: 0.312408, 8.700000000000006, 3.8000000000000016
No.699: 0.314668, 8.800000000000006, 3.8000000000000016
No.700: 0.314386, 8.900000000000006, 3.8000000000000016

No.701: 1.749941, 2.0, 4.000000000000002
No.702: 1.691127, 2.1, 4.000000000000002
No.703: 1.631916, 2.2, 4.000000000000002
No.704: 1.562147, 2.3000000000000003, 4.000000000000002
No.705: 1.477357, 2.4000000000000004, 4.000000000000002
No.706: 1.255905, 2.5000000000000004, 4.000000000000002
No.707: 1.01442, 2.6000000000000005, 4.000000000000002
No.708: 0.825818, 2.7000000000000006, 4.000000000000002
No.709: 0.653858, 2.8000000000000007, 4.000000000000002
No.710: 0.562802, 2.900000000000001, 4.000000000000002
No.711: 0.500488, 3.000000000000001, 4.000000000000002
No.712: 0.448108, 3.100000000000001, 4.000000000000002
No.713: 0.417604, 3.200000000000001, 4.000000000000002
No.714: 0.394704, 3.300000000000001, 4.000000000000002
No.715: 0.373902, 3.4000000000000012, 4.000000000000002
No.716: 0.35483, 3.5000000000000013, 4.000000000000002
No.717: 0.337319, 3.6000000000000014, 4.000000000000002
No.718: 0.321761, 3.7000000000000015, 4.000000000000002
No.719: 0.307486, 3.8000000000000016, 4.000000000000002
No.720: 0.293864, 3.9000000000000017, 4.000000000000002
No.721: 0.280975, 4.000000000000002, 4.000000000000002
No.722: 0.26922, 4.100000000000001, 4.000000000000002
No.723: 0.257973, 4.200000000000002, 4.000000000000002
No.724: 0.247716, 4.3000000000000025, 4.000000000000002
No.725: 0.23826, 4.400000000000002, 4.000000000000002
No.726: 0.232712, 4.500000000000002, 4.000000000000002
No.727: 0.239342, 4.600000000000002, 4.000000000000002
No.728: 0.247333, 4.700000000000003, 4.000000000000002
No.729: 0.256063, 4.8000000000000025, 4.000000000000002
No.730: 0.266043, 4.900000000000002, 4.000000000000002
No.731: 0.255485, 5.000000000000003, 4.000000000000002
No.732: 0.237806, 5.100000000000003, 4.000000000000002
No.733: 0.223281, 5.200000000000003, 4.000000000000002
No.734: 0.21204, 5.3000000000000025, 4.000000000000002
No.735: 0.20336, 5.400000000000003, 4.000000000000002
No.736: 0.196556, 5.5000000000000036, 4.000000000000002
No.737: 0.191117, 5.600000000000003, 4.000000000000002
No.738: 0.186912, 5.700000000000003, 4.000000000000002
No.739: 0.184105, 5.800000000000003, 4.000000000000002
No.740: 0.182252, 5.900000000000004, 4.000000000000002
No.741: 0.181477, 6.0000000000000036, 4.000000000000002
No.742: 0.181315, 6.100000000000003, 4.000000000000002
No.743: 0.182057, 6.200000000000004, 4.000000000000002
No.744: 0.183262, 6.300000000000004, 4.000000000000002
No.745: 0.185057, 6.400000000000004, 4.000000000000002
No.746: 0.187066, 6.5000000000000036, 4.000000000000002
No.747: 0.189228, 6.600000000000004, 4.000000000000002
No.748: 0.192714, 6.700000000000005, 4.000000000000002
No.749: 0.196817, 6.800000000000004, 4.000000000000002
No.750: 0.201325, 6.900000000000004, 4.000000000000002
No.751: 0.206317, 7.000000000000004, 4.000000000000002
No.752: 0.211573, 7.100000000000005, 4.000000000000002
No.753: 0.21713, 7.200000000000005, 4.000000000000002
No.754: 0.2229, 7.300000000000004, 4.000000000000002
No.755: 0.228921, 7.400000000000005, 4.000000000000002
No.756: 0.235165, 7.500000000000005, 4.000000000000002
No.757: 0.241714, 7.600000000000005, 4.000000000000002
No.758: 0.248566, 7.700000000000005, 4.000000000000002
No.759: 0.255638, 7.800000000000005, 4.000000000000002
No.760: 0.263068, 7.900000000000006, 4.000000000000002
No.761: 0.270989, 8.000000000000005, 4.000000000000002
No.762: 0.279207, 8.100000000000005, 4.000000000000002
No.763: 0.287383, 8.200000000000006, 4.000000000000002
No.764: 0.294601, 8.300000000000006, 4.000000000000002
No.765: 0.301197, 8.400000000000006, 4.000000000000002
No.766: 0.307511, 8.500000000000005, 4.000000000000002
No.767: 0.313787, 8.600000000000005, 4.000000000000002
No.768: 0.315051, 8.700000000000006, 4.000000000000002
No.769: 0.314479, 8.800000000000006, 4.000000000000002
No.770: 0.313955, 8.900000000000006, 4.000000000000002

No.771: 1.769461, 2.0, 4.200000000000002
No.772: 1.714371, 2.1, 4.200000000000002
No.773: 1.651898, 2.2, 4.200000000000002
No.774: 1.583663, 2.3000000000000003, 4.200000000000002
No.775: 1.500646, 2.4000000000000004, 4.200000000000002
No.776: 1.337435, 2.5000000000000004, 4.200000000000002
No.777: 1.051374, 2.6000000000000005, 4.200000000000002
No.778: 0.867391, 2.7000000000000006, 4.200000000000002
No.779: 0.677755, 2.8000000000000007, 4.200000000000002
No.780: 0.57238, 2.900000000000001, 4.200000000000002
No.781: 0.509532, 3.000000000000001, 4.200000000000002
No.782: 0.453239, 3.100000000000001, 4.200000000000002
No.783: 0.421631, 3.200000000000001, 4.200000000000002
No.784: 0.421631, 3.300000000000001, 4.200000000000002
No.785: 0.377939, 3.4000000000000012, 4.200000000000002
No.786: 0.358998, 3.5000000000000013, 4.200000000000002
No.787: 0.341241, 3.6000000000000014, 4.200000000000002
No.788: 0.325247, 3.7000000000000015, 4.200000000000002
No.789: 0.310624, 3.8000000000000016, 4.200000000000002
No.790: 0.296739, 3.9000000000000017, 4.200000000000002
No.791: 0.283393, 4.000000000000002, 4.200000000000002
No.792: 0.271207, 4.100000000000001, 4.200000000000002
No.793: 0.259672, 4.200000000000002, 4.200000000000002
No.794: 0.248936, 4.3000000000000025, 4.200000000000002
No.795: 0.239053, 4.400000000000002, 4.200000000000002
No.796: 0.232414, 4.500000000000002, 4.200000000000002
No.797: 0.239712, 4.600000000000002, 4.200000000000002
No.798: 0.248467, 4.700000000000003, 4.200000000000002
No.799: 0.258319, 4.8000000000000025, 4.200000000000002
No.800: 0.258319, 4.900000000000002, 4.200000000000002
No.801: 0.251892, 5.000000000000003, 4.200000000000002
No.802: 0.233936, 5.100000000000003, 4.200000000000002
No.803: 0.21921, 5.200000000000003, 4.200000000000002
No.804: 0.208162, 5.3000000000000025, 4.200000000000002
No.805: 0.199631, 5.400000000000003, 4.200000000000002
No.806: 0.19297, 5.5000000000000036, 4.200000000000002
No.807: 0.187923, 5.600000000000003, 4.200000000000002
No.808: 0.184042, 5.700000000000003, 4.200000000000002
No.809: 0.181435, 5.800000000000003, 4.200000000000002
No.810: 0.179969, 5.900000000000004, 4.200000000000002
No.811: 0.179563, 6.0000000000000036, 4.200000000000002
No.812: 0.179837, 6.100000000000003, 4.200000000000002
No.813: 0.180997, 6.200000000000004, 4.200000000000002
No.814: 0.182702, 6.300000000000004, 4.200000000000002
No.815: 0.184751, 6.400000000000004, 4.200000000000002
No.816: 0.18702, 6.5000000000000036, 4.200000000000002
No.817: 0.190129, 6.600000000000004, 4.200000000000002
No.818: 0.19427, 6.700000000000005, 4.200000000000002
No.819: 0.198745, 6.800000000000004, 4.200000000000002
No.820: 0.203722, 6.900000000000004, 4.200000000000002
No.821: 0.20914, 7.000000000000004, 4.200000000000002
No.822: 0.214755, 7.100000000000005, 4.200000000000002
No.823: 0.220727, 7.200000000000005, 4.200000000000002
No.824: 0.22694, 7.300000000000004, 4.200000000000002
No.825: 0.23343, 7.400000000000005, 4.200000000000002
No.826: 0.24006, 7.500000000000005, 4.200000000000002
No.827: 0.24715, 7.600000000000005, 4.200000000000002
No.828: 0.254451, 7.700000000000005, 4.200000000000002
No.829: 0.262104, 7.800000000000005, 4.200000000000002
No.830: 0.270269, 7.900000000000006, 4.200000000000002
No.831: 0.278841, 8.000000000000005, 4.200000000000002
No.832: 0.287285, 8.100000000000005, 4.200000000000002
No.833: 0.294762, 8.200000000000006, 4.200000000000002
No.834: 0.30159, 8.300000000000006, 4.200000000000002
No.835: 0.308054, 8.400000000000006, 4.200000000000002
No.836: 0.314478, 8.500000000000005, 4.200000000000002
No.837: 0.315328, 8.600000000000005, 4.200000000000002
No.838: 0.31468, 8.700000000000006, 4.200000000000002
No.839: 0.314026, 8.800000000000006, 4.200000000000002
No.840: 0.314008, 8.900000000000006, 4.200000000000002

No.841: 1.787103, 2.0, 4.400000000000002
No.842: 1.735115, 2.1, 4.400000000000002
No.843: 1.67078, 2.2, 4.400000000000002
No.844: 1.603471, 2.3000000000000003, 4.400000000000002
No.845: 1.52179, 2.4000000000000004, 4.400000000000002
No.846: 1.413976, 2.5000000000000004, 4.400000000000002
No.847: 1.094226, 2.6000000000000005, 4.400000000000002
No.848: 0.905013, 2.7000000000000006, 4.400000000000002
No.849: 0.703145, 2.8000000000000007, 4.400000000000002
No.850: 0.580816, 2.900000000000001, 4.400000000000002
No.851: 0.517357, 3.000000000000001, 4.400000000000002
No.852: 0.457266, 3.100000000000001, 4.400000000000002
No.853: 0.424553, 3.200000000000001, 4.400000000000002
No.854: 0.401791, 3.300000000000001, 4.400000000000002
No.855: 0.381352, 3.4000000000000012, 4.400000000000002
No.856: 0.362621, 3.5000000000000013, 4.400000000000002
